"_id","created","modified","numencuesta","cargadorx","residenciaProvincia","residenciaPartido","residenciaPartidoNS","residenciaCiudad","residenciaCiudadNS","identidad","otraIdentidad","identidadSub","edad","edadExpresion","estadoCivil","otroEstadoCivil","nacimientoPais","nacimientoPaisNS","nacimientoProvincia","nacimientoProvinciaNS","nacimientoPartido","nacimientoPartidoNS","nacimientoCiudad","nacimientoCiudadNS","maxEduca","maxEducaObs","estudiosIncompletosMotivos","estudiosIncompletosMotivosOtros.estudiosIncompletosMotivoOtro","estudiosDeseaCompletar","viviendaCual","viviendaCualOtra","viviendaCondicion","viviendaOtraCondicion","viviendaObs","integrantes.integrante","integrantes.aportante","integrantes.aCargo","integrantesOtrxsIncluir","otrxsIntegrantes.otrxIntegrante","otrxsIntegrantes.otrxAportante","otrxsIntegrantes.otrxACargo","mismosFamiliares","emanciparEdad","emanciparMotivos","emanciparMotivosOtros.emanciparMotivoOtro","crianzaVinculos","crianzaVinculosOtros.crianzaVinculoOtros","crianzaVinculosObs","remuneradasRealiza","remuneradas.remuneradaNombre","remuneradas.remuneradaEsProstitucion","prostitucionEdad","sinOcupacion","ingresos","ingresosOtros","remuneradasBeneficios","ingresosBusca","ingresosBuscaDificulta","ocupacionPerdio","politicasConoce","politicasCuales.politicaCual","cursoRealizo","cursoSirvio","consultaEspaciosNS","consultaEspaciosSinOrdenar","consultaEspacios.consultaEspacioOrden","consultaEspacios.consultaEspacio","consultaEspacios.consultaEspacioCual","consultaEspacioPrincipalUbicacion","consultaEspacioPrincipalUbicacionOtra","accesoDificultades","accesoDificultadesOtras.accesoDificultadOtra","saludConsultas.1","saludConsultas.2","saludConsultas.3","saludConsultas.4","saludConsultas.5","saludConsultas.6","saludConsultas.7","saludConsultas.8","saludConsultas.9","saludConsultas.10","saludConsultas.11","saludConsultas.12","saludConsultasOtras.saludConsultaOtra","sinModificaciones","intervenciones.intervencion","intervenciones.intervencionRealizacion","intervenciones.intervencionLugar","intervenciones.intervencionAno","intervencionesOtras.intervencionOtra","intervencionesOtras.intervencionOtraRealizacion","intervencionesOtras.intervencionOtraLugar","intervencionesOtras.intervencionOtraAno","noModificaMotivosNS","noModificaMotivos.noModificaMotivo","noModificaMotivos.noModificaMotivosOtro","noModificaMotivos.noModificaMotivoInstitucion","violenciaExperimento","situacionesNunca","situaciones.1","situaciones.2","situaciones.3","situaciones.4","situaciones.7","situacionesOtras.situacionOtra","violentxs.1","violentxs.2","violentxs.3","violentxs.4","violentxs.5","violentxs.7","violentxs.8","violentxsOtrxs.violentxOtrx","violenciaLugares.1","violenciaLugares.2","violenciaLugares.3","violenciaLugares.4","violenciaLugares.5","violenciaLugares.6","violenciaLugares.7","violenciaLugares.8","violenciaLugares.9","violenciaLugares.10","violenciaLugaresOtros.violenciaLugarOtro","denunciaLugares","noDenunciaMotivo","denunciaLugaresOtros.denunciaLugarOtro","denunciaAtencion","policialActos.1","policialActos.2","policialActos.3","policialActos.4","policialActos.5","policialActos.6","policialActos.7","policialActos.8","policialActos.9","policialActos.10","policialActosOtros.policialActoOtro","leyConoce","cambioHizo","tramiteAyudantes","tramiteAyudantesOtrxs.tramiteAyudanteOtrx","noCambioRazones","noCambioRazonesOtras.noCambioRazonOtra","derechos.1","derechos.2","derechos.3","derechos.4","derechos.5","derechos.6","derechosOtrosIncluir","derechosOtros.derechoOtro","derechosOtros.derechoAccesoOtro","leyCambios.1","leyCambios.2","leyCambios.3","leyCambios.4","leyCambios.5","leyCambios.6","leyCambios.7","leyCambios.8","leyCambios.9","leyCambios.10","leyCambios.11","conoceOrga","conoceOrgaCuales.conoceOrgaCual","participaOrga","participaOrgaCuales.participaOrgaCual","conocePrograma","conoceProgramasCuales.conoceProgramaCual","participaPrograma","participaProgramasCuales.participaProgramaCual"
"5cd0a43ed4bd595eb178332d","2019-05-06 09:16 PM UTC","2019-05-06 09:16 PM UTC","722","lucia","Buenos Aires","39","false",,"true","8","9",,"28","18","99",,"Argentina","false","9","false","61","false",,"true","4",,"""1"",""2"",""3""",,"si","1",,"3",,,"""1"",""4""","""si"",""si""","""false"",""false""","false",,,,,"13","""1"",""2""",,"""1""",,,"si","""15""","""true""","25",,"""3""",,"""3""","si","si","si","si","""43""","no",,"false","false","""1""","""1""","""""","""1""",,"""6""","""2""","no","no","no","no","no","si","no","no","no","no","no","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""no"",""si"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2008"","""","""",""2016"",""""",,,,,,,,,"si","false","si","si","no","si","no",,"no","si","no","no","si","si","no",,"si","si","no","si","si","si","si","si","no","no",,"""2""",,,"2","no","si","si","no","si","si","si","si","si","no",,"si","siTramite","""2""",,,,"mejor","igual","mejor","igual","igual","igual","false",,,"mejor","mejor","mejor","mejor","mejor","mejor","igual","igual","igual","igual","igual","no",,,,"no",,,
"5cd09fb1d4bd595eb178332c","2019-05-06 08:57 PM UTC","2019-05-06 08:57 PM UTC","723","lucia","Buenos Aires","5","false",,"true","3",,,"46","35","4",,"Argentina","false","1","false",,,,"true","8",,,,,"1",,"1",,,"""1""","""principal""","""false""","false",,,,,"18","""3""",,"""3""",,,"si","""26"",""4""","""false"",""false""",,,"""1"",""2""",,"""1"",""2""","no",,"si","si","""41""","no",,"false","false","""1"",""2""","""2"",""3""",""""",""13""","""1""",,"""7""",,"si","si","no","no","no","no","no","si","no","si","no","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2015"","""","""","""",""""",,,,,,,,,"si","false","si","si","no","no","si","""14""","no","no","no","si","no","si","no",,"si","no","no","no","si","no","si","no","no","no",,"""3""",,,"3","no","no","no","no","no","no","no","no","si","no",,"si","siTengo","""1""",,,,"mejor","mejor","mejor","igual","igual","ns","false",,,"mejor","mejor","mejor","mejor","mejor","peor","mejor","igual","igual","nsNc","igual","si","""37"",""3"",""21"",""7"",""52""","si","""41""","no",,,
"5cd09faed4bd595eb178332b","2019-05-06 08:57 PM UTC","2019-05-06 08:57 PM UTC","723","lucia","Buenos Aires","5","false",,"true","3",,,"46","35","4",,"Argentina","false","1","false",,,,"true","8",,,,,"1",,"1",,,"""1""","""principal""","""false""","false",,,,,"18","""3""",,"""3""",,,"si","""26"",""4""","""false"",""false""",,,"""1"",""2""",,"""1"",""2""","no",,"si","si","""41""","no",,"false","false","""1"",""2""","""2"",""3""",""""",""13""","""1""",,"""7""",,"si","si","no","no","no","no","no","si","no","si","no","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2015"","""","""","""",""""",,,,,,,,,"si","false","si","si","no","no","si","""14""","no","no","no","si","no","si","no",,"si","no","no","no","si","no","si","no","no","no",,"""3""",,,"3","no","no","no","no","no","no","no","no","si","no",,"si","siTengo","""1""",,,,"mejor","mejor","mejor","igual","igual","ns","false",,,"mejor","mejor","mejor","mejor","mejor","peor","mejor","igual","igual","nsNc","igual","si","""37"",""3"",""21"",""7"",""52""","si","""41""","no",,,
"5cd08d52d4bd595eb178332a","2019-05-06 07:38 PM UTC","2019-05-06 07:38 PM UTC","51","ele","Buenos Aires","16","false","42","false","3",,,"42","18","1",,"Argentina","false","1","false",,,"99","false","5",,,,,"1",,"6","5",,"""1"",""2""","""si"",""principal""","""false"",""false""","false",,,,"si",,,,,,,"si","""99""","""false""",,,"""2""",,"""1"",""2""","no",,"ns","no",,,,"false","false","""1"",""2""","""1"",""2""",""""",""""","""1""",,"""7""",,"no","si","si","no","no","no","no","no","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""si"",""si"",""no"",""no"",""no"",""si"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""","""1995"",""2010"","""","""","""",""2002"",""""",,,,,,,,,"si","false","si","no","si","si","no",,"no","no","no","no","si","si","no",,"no","si","no","no","si","si","no","no","no","no",,"""2""",,,"1","no","si","no","no","no","no","no","no","no","no",,"si","siTengo","""6""",,,,"igual","peor","igual","peor","peor","igual","false",,,"mejor","mejor","mejor","mejor","igual","mejor","igual","igual","mejor","mejor","mejor","si","""3"",""5"",""22""","si","""5"",""15"",""16""","si","""2""","no",
"5cd071bbd4bd595eb1783327","2019-05-06 05:41 PM UTC","2019-05-06 05:41 PM UTC","377","martin","Buenos Aires","40","false","70","false","1",,"f","39","0","3",,"Argentina","false","9","false","62","false","97","false","6","No completó sus estudios terciarios por tener que trabajar.",,,,"1",,"1",,,"""1"",""3""","""si"",""principal""","""false"",""false""","false",,,,,"18","""3""",,"""1""",,,"si","""40""","""false""",,,"""6""","40","""2""","si","si","si","si","""18""","no",,"false","true","""""","""2""","""""","""2""",,"""2""",,"si","si","no","no","no","no","no","si","no","si","si","ns",,"true",,,,,,,,,"false","""2"",""3""",""""",""""","""undefined"",""undefined""","si","false","si","no","si","no","ns",,"no","no","no","no","si","no","si","""12""","no","si","si","si","si","si","no","si","si","ns",,"""4""",,,"1","si","si","no","si","si","si","no","no","si","ns",,"si","siTengo","""1""",,,,"igual","igual","mejor","peor","igual","ns","false",,,"mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","igual","mejor","si","""60"",""3"",""62"",""15"",""64"",""65""","si","""45""","no",,,
"5cd06158d4bd595eb1783326","2019-05-06 04:31 PM UTC","2019-05-06 04:31 PM UTC","375","martin","Buenos Aires","26","false","52","false","8","2",,"34","18","1",,"Argentina","false","2","false","55","false","88","false","4",,"""1""",,"si","1",,"4",,,"""1"",""2"",""3""","""si"",""si"",""si""","""false"",""false"",""false""","false",,,,"si",,,,,,,"si","""7""","""false""",,,"""3""",,"""3""","si","si","si","no",,,,"false","true","""""","""2""","""""","""1""",,"""1"",""2"",""3"",""4"",""5""",,"no","si","no","no","no","no","no","si","no","si","si","ns",,"true",,,,,,,,,"false","""1""","""""","""undefined""","si","false","si","si","si","si","ns",,"no","si","si","no","no","si","ns",,"si","no","no","no","si","si","no","no","no","ns",,"""1""","""54""",,,"no","no","no","no","si","si","no","no","si","ns",,"si","no",,,"""6""",,"mejor","igual","igual","igual","igual","mejor","false",,,"mejor","mejor","mejor","igual","igual","mejor","mejor","igual","mejor","nsNc","nsNc","si","""59"",""55""","si","""38"",""43""","no",,,
"5ccf7e0cd4bd595eb1783325","2019-05-06 12:21 AM UTC","2019-05-06 12:21 AM UTC","420","lucia","Buenos Aires","18","false","37","false","8","4",,"43","35","1",,"Argentina","false","2","false","43","false","33","false","4",,"""9""","""10""","si","1",,"4",,,"""1"",""4""","""si"",""si""","""false"",""false""","false",,,,,"26","""7""","""14""","""4""","""5""",,"si","""15""","""true""","99",,"""99""",,"""3""","si","si","no","no",,,,"false","false","""1"",""2"",""3""","""1"",""2"",""3""",""""","""",""99""","""1""",,"""1"",""2""",,"si","si","no","no","no","no","no","si","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2018"","""","""","""",""""",,,,,,,,,"si","false","si","si","no","no","no",,"no","no","no","si","no","si","si","""11""","si","no","no","no","si","no","no","no","no","no",,"""1""","""56""",,,"no","no","no","no","no","no","no","no","no","no",,"algo","siTramite","""1""",,,,"mejor","mejor","igual","igual","mejor","mejor","false",,,"mejor","mejor","mejor","igual","mejor","peor","mejor","nsNc","nsNc","nsNc","mejor","no",,,,"no",,,
"5ccf721ed4bd595eb1783324","2019-05-05 11:30 PM UTC","2019-05-05 11:30 PM UTC","710","lucia","Buenos Aires","37","false","68","false","3",,,"34","13","1",,"Argentina","false","2","false","39","false","37","false","6",,,,,"1",,"2",,,"""1""","""principal""","""false""","false",,,,,"13","""5""",,"""1""",,,"si","""20""","""false""",,,"""2""",,"""3""","si","si","no","si","""12""","si","no","false","false","""1"",""2""","""1"",""2""",""""",""""","""1""",,"""7""",,"si","si","no","no","no","no","no","si","si","si","ns","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""si"",""no"",""si"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""","""2004"","""",""2009"","""","""","""",""""",,,,,,,,,"si","false","si","si","si","no","no",,"no","no","si","si","no","si","no",,"si","si","no","no","si","no","si","no","si","no",,"""2""",,,"1","si","si","no","no","si","si","no","no","si","no",,"si","siTengo","""1""",,,,"ns","igual","mejor","mejor","mejor","mejor","false",,,"mejor","mejor","mejor","mejor","mejor","mejor","igual","mejor","nsNc","mejor","igual","si","""3""","si","""5""","si","""2""","no",
"5ccf71ddd4bd595eb1783323","2019-05-05 11:29 PM UTC","2019-05-05 11:29 PM UTC","709","lucia","Buenos Aires","37","false","68","false","1",,"f","49","13","1",,"Paraguay","false","25","false",,"true",,"true","2",,"""1"",""5""",,"si","1",,"2",,,"""1""","""principal""","""false""","false",,,,,"13","""4""",,"""1""",,,"si","""51""","""true""","99",,"""99""",,"""3""","si","si","si","si","""99""","si","si","false","false","""1""","""1""","""""","""1""",,"""7""",,"si","si","si","no","si","no","no","no","si","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""si"",""si"",""si"",""no"",""no"",""si"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""","""2006"",""2005"",""99"","""","""",""2006"",""""",,,,,,,,,"no","false","si","si","si","ns","no",,"no","si","si","si","no","si","no",,"no","no","no","si","si","no","si","si","no","no",,"""1""","""18""",,,"si","si","si","no","si","si","no","si","si","no",,"si","no",,,"""7""","""27""","mejor","mejor","mejor","mejor","mejor","mejor","false",,,"mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","igual","mejor","mejor","si","""58""","no",,"no",,,
"5ccf6f53d4bd595eb1783321","2019-05-05 11:18 PM UTC","2019-05-06 12:16 AM UTC","708","lucia","Buenos Aires","37","false","68","false","5",,,"34","26","4",,"Argentina","false","2","false","5","false","48","false","3",,"""9""","""14""","ns","1",,"4",,,"""1"",""2""","""principal"",""si""","""false"",""false""","false",,,,"no","13","""2""",,"""1""",,,"no",,,,"true",,,,"si","no","no","si","""44""","si","si","false","false","""1""","""1""","""""","""2""",,"""6""","""6""","si","si","si","si","no","no","no","si","ns","no","no","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""si"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2017"","""",""2018"","""",""""",,,,,,,,,"si","false","si","si","si","ns","no",,"no","no","no","no","no","si","no",,"no","no","no","no","si","si","no","no","no","no",,"""1""","""99""",,,"no","no","no","no","no","no","no","no","no","no",,"si","siTengo","""2"",""3"",""5""",,,,"igual","ns","mejor","igual","igual","igual","false",,,"mejor","mejor","mejor","mejor","mejor","mejor","igual","igual","igual","igual","mejor","si","""57"",""3"",""15""","si","""5"",""32""","no",,,
"5ccf6e99d4bd595eb1783320","2019-05-05 11:15 PM UTC","2019-05-05 11:15 PM UTC","398","lucia","Buenos Aires","18","false","37","false","3",,,"30","0","1",,"Paraguay","false","24","false",,"true",,"true","2",,"""1""",,"si","1",,"1",,,"""1""","""si""","""false""","false",,,,,"18","""7""","""14""","""1""",,,"no",,,,"true",,,,"si","si","no","no",,,,"false","false","""1"",""2"",""3"",""4"",""5"",""6""","""1"",""5"",""2"",""4"",""3"",""6""",""""","""","""","""",""99"",""""","""1""",,"""7""",,"si","si","si","si","no","no","no","si","si","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""si"",""si"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""",""2016"",""2016"","""","""","""",""""",,,,,,,,,"si","false","si","no","no","si","no",,"no","no","si","no","no","si","no",,"no","si","no","no","si","si","no","si","no","no",,"""1""","""53""",,,"no","no","no","no","no","no","no","no","no","no",,"algo","siTengo","""3""",,,,"mejor","igual","mejor","peor","ns","mejor","false",,,"mejor","mejor","mejor","igual","nsNc","igual","mejor","mejor","mejor","mejor","mejor","no",,,,"no",,,
"5ccf6c49d4bd595eb178331f","2019-05-05 11:05 PM UTC","2019-05-05 11:51 PM UTC","284","lucia","Buenos Aires","1","false","13","false","4",,,"20","13","2",,"Argentina","false","2","false","4","false","6","false","8",,,,,"1",,"4",,,"""1"",""2""","""no"",""principal""","""false"",""false""","false",,,,"si",,,,,,,"no",,,,"true",,,,"si","si","no","no",,,,"false","false","""1""","""4""","""""","""1""",,"""3"",""5""",,"si","si","si","no","no","no","si","si","no","si","no","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""si"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2017"","""",""2018"","""",""""",,,,,,,,,"si","false","si","no","no","no","no",,"si","no","si","si","no","si","no",,"no","no","si","no","si","no","no","si","no","no",,"""5""",,,"6","no","si","no","no","no","no","no","no","si","no",,"si","siTengo","""2"",""3""",,,,"mejor","igual","mejor","ns","mejor","ns","false",,,"mejor","mejor","mejor","mejor","mejor","igual","igual","igual","igual","nsNc","mejor","si","""3"",""32""","independiente",,"no",,,
"5ccf6c0ed4bd595eb178331e","2019-05-05 11:04 PM UTC","2019-05-05 11:04 PM UTC","283","lucia","Buenos Aires","17","false","33","false","8","6",,"24","18","1",,"Argentina","false","1","false","99","false","99","false","8",,,,,"1",,"1",,,"""1"",""3""","""no"",""no""","""false"",""false""","true","""6""","""principal""","""false""",,"18","""2""",,"""1""",,,"no",,,,"true",,,,"si","si","no","si","""2""","si","no","false","false","""1"",""2""","""1"",""4""",""""",""""","""1""",,"""1""",,"si","no","si","si","no","no","no","no","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""si"",""ns"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2017"","""",""2019"","""",""""",,,,,,,,,"no","false","si","no","no","no","si","""17""","no","no","no","no","si","si","no",,"no","si","no","no","si","si","no","no","no","no",,"""1""","""31""",,,"no","no","no","no","no","no","no","no","no","no",,"si","siTengo","""7""","""1""",,,"ns","ns","ns","ns","ns","mejor","false",,,"mejor","mejor","mejor","mejor","igual","igual","mejor","igual","igual","nsNc","nsNc","no",,,,"no",,,
"5ccf69c8d4bd595eb178331d","2019-05-05 10:55 PM UTC","2019-05-05 10:55 PM UTC","282","lucia","Buenos Aires","3","false","3","false","6",,"f","28","18","1",,"Argentina","false","2","false","9","false","15","false","5",,,,,"1",,"1",,,"""1"",""2"",""4""","""si"",""principal"",""si""","""false"",""false"",""false""","false",,,,"si",,,,,,,"si","""25""","""false""",,,"""1""",,"""1"",""2""","no",,"no","si","""99""","si","si","false","false","""1"",""2""","""2"",""1""",""""",""""","""1""",,"""2"",""3""",,"si","no","si","no","no","no","no","si","no","si","no","si","""7""","false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""no"",""no"",""si""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2017"","""","""","""",""""","""4""","""si""","""undefined""","""2017""",,,,,"si","false","si","no","no","no","si","""19""","si","no","no","si","no","si","si","""10""","no","no","si","no","si","no","si","no","no","no",,"""1""","""61""",,,"no","no","no","no","no","no","no","no","no","no",,"algo","siTramite","""2"",""3""",,,,"ns","mejor","mejor","ns","mejor","mejor","false",,,"mejor","nsNc","mejor","mejor","mejor","nsNc","nsNc","nsNc","nsNc","peor","mejor","si","""32""","no",,"si","""3""","si","""14"""
"5ccf69a5d4bd595eb178331c","2019-05-05 10:54 PM UTC","2019-05-05 10:54 PM UTC","285","lucia","Buenos Aires","2","false","2","false","4",,,"40","35","4",,"Argentina","false","2","false","1","false","100","false","6",,,,,"1",,"1",,,"""1"",""5""","""principal"",""no""","""false"",""true""","false",,,,,"18","""3""",,"""1""",,,"si","""5""","""false""",,,"""2""",,"""3""","si","si","si","si","""2""","si","si","false","false","""1""","""1""","""""","""1""",,"""2""",,"si","no","no","si","no","no","no","no","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2018"","""","""","""",""""",,,,,,,,,"si","false","si","no","no","no","no",,"si","no","no","no","no","si","no",,"no","no","si","no","no","si","si","no","no","no",,"""5"",""6""",,,"2","no","no","no","no","no","no","no","no","no","no",,"algo","siTengo","""1""",,,,"mejor","peor","peor","peor","igual","igual","false",,,"mejor","mejor","igual","igual","igual","mejor","igual","igual","igual","nsNc","igual","si","""8"",""33""","si","""22""","no",,,
"5ccf67a4d4bd595eb178331b","2019-05-05 10:45 PM UTC","2019-05-05 10:45 PM UTC","286","lucia","Buenos Aires","32","false","73","false","4",,,"18","13","2",,"Argentina","false","2","false","14","false","101","false","8",,,,,"1",,"1",,,"""1"",""2""","""no"",""principal""","""false"",""false""","false",,,,"si",,,,,,,"si","""4""","""false""",,,"""2""",,"""3""","si","si","si","no",,,,"false","false","""1"",""2""","""1"",""2""",""""",""""","""1""",,"""1"",""2"",""4"",""5""",,"no","no","no","no","no","no","no","si","no","si","no","si","""10""","true",,,,,,,,,"false","""3""","""""","""undefined""","si","false","si","no","no","no","no",,"si","no","no","si","si","no","no",,"ns","si","si","ns","si","ns","ns","ns","ns","no",,"""1""","""59""",,,"ns","ns","ns","ns","ns","ns","ns","ns","ns","no",,"si","siTengo","""3""",,,,"mejor","igual","mejor","ns","ns","mejor","false",,,"mejor","mejor","igual","mejor","mejor","igual","igual","igual","igual","nsNc","igual","si","""66"",""1""","si","""46""","si","""2""","no",
"5ccf65aad4bd595eb178331a","2019-05-05 10:37 PM UTC","2019-05-06 12:01 AM UTC","417","lucia","Buenos Aires","18","false","37","false","3",,,"43","0","1",,"Argentina","false","2","false",,"true","103","false","3",,"""1"",""2""",,"si","1",,"1",,,"""1""","""principal""","""false""","false",,,,,"7","""1""",,"""3""",,,"si","""51""","""true""","99",,"""99""",,"""3""","si","si","no","si","""99""","si","no","false","false","""1""","""1""","""""","""1""",,"""2""",,"no","si","si","no","no","no","no","no","si","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""si"",""no"",""no"",""no"",""no"",""si"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""","""1999"","""","""","""","""",""2014"",""""",,,,,,,,,"si","false","si","si","no","si","no",,"no","no","no","si","no","si","no",,"no","no","no","no","si","no","si","no","no","no",,"""2"",""4""",,,"1","si","si","no","no","no","no","no","no","si","no",,"algo","siTengo","""1""",,,,"mejor","mejor","mejor","mejor","mejor","mejor","false",,,"mejor","mejor","nsNc","nsNc","mejor","nsNc","mejor","mejor","nsNc","nsNc","nsNc","si","""3""","no",,"no",,,
"5ccf6361d4bd595eb1783319","2019-05-05 10:27 PM UTC","2019-05-05 10:27 PM UTC","289","lucia","Buenos Aires","3","false","3","false","3",,,"58","13","1",,"Argentina","false","2","false","9","false","5","false","4",,"""5""",,"si","1",,"1",,,"""1""","""principal""","""false""","false",,,,,"13","""3""",,"""1""",,,"si","""25""","""false""",,,"""1""",,"""1"",""2""","no",,"no","no",,,,"false","false","""1""","""1""","""""","""1""",,"""7""",,"si","si","si","no","si","no","no","si","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""si"",""no"",""si"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""","""1980"","""",""2018"","""","""","""",""""",,,,,,,,,"no","false","si","no","no","no","no",,"no","si","no","no","no","si","no",,"no","no","no","si","no","no","no","no","no","no",,"""1""","""63""",,,"si","si","no","no","si","si","si","no","si","no",,"algo","siTengo","""1""",,,,"mejor","ns","mejor","igual","ns","mejor","false",,,"mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","igual","nsNc","mejor","si","""3""","independiente",,"no",,,
"5ccf6338d4bd595eb1783318","2019-05-05 10:27 PM UTC","2019-05-06 12:11 AM UTC","701","lucia","Buenos Aires","37","false","68","false","5",,,"18","13","1",,"Argentina","false","2","false","59","false","68","false","5",,,,,"1",,"1",,,"""1"",""2""","""no"",""principal""","""false"",""false""","false",,,,"si",,,,,,,"no",,,,"true",,,,"no",,"no","no",,,,"false","false","""1"",""2""","""2"",""1""",""""",""""","""1""",,"""7""",,"si","no","si","no","no","no","no","si","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2018"","""","""","""",""""",,,,,,,,,"si","false","si","no","no","ns","no",,"no","no","no","no","no","si","no",,"no","si","no","no","no","no","no","no","no","no",,"""1""","""62""",,,"no","no","no","no","no","no","no","no","no","no",,"algo","siTengo","""2""",,,,"mejor","ns","igual","ns","ns","mejor","false",,,"mejor","igual","igual","igual","mejor","igual","igual","igual","igual","nsNc","nsNc","si","""57""","no",,"no",,,
"5ccf5db2d4bd595eb1783316","2019-05-05 10:03 PM UTC","2019-05-06 12:18 AM UTC","288","lucia","Buenos Aires","12","false","22","false","8","6",,"26","18","2",,"Argentina","false","2","false","10","false","16","false","5",,,,,"1",,"4",,,"""1"",""3""","""si"",""principal""","""false"",""false""","false",,,,,"18","""7""","""20""","""1""",,,"si","""76""","""false""",,,"""2""",,"""3""","si","si","no","no",,,,"false","false","""1""","""4""","""""","""2""",,"""4""",,"si","si","si","si","no","no","no","no","no","si","no","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""ns"",""si"",""ns"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2014"","""",""2016"","""",""""",,,,,,,,,"si","false","si","no","no","ns","no",,"no","no","si","si","no","si","no",,"si","si","no","no","si","no","no","si","no","no",,"""5""",,,"99","no","no","no","no","no","si","si","no","si","no",,"si","siTengo","""6""",,,,"igual","ns","mejor","ns","igual","igual","false",,,"mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","si","""3""","no",,"si","""2""","no",
"5ccf5bd4d4bd595eb1783315","2019-05-05 09:55 PM UTC","2019-05-05 09:55 PM UTC","290","lucia","Buenos Aires","32","false","74","false","7",,,"24","18","1",,"Argentina","false","2","false","14","false","104","false","5",,,,,"1",,"2",,,"""1"",""2""","""si"",""principal""","""false"",""false""","false",,,,"si",,,,,,,"si","""51""","""true""","24",,"""1""",,"""3""","no",,"si","si","""17""","no",,"false","false","""1""","""6""","""""",,,"""1"",""5"",""6""","""11""","no","si","si","no","si","si","no","si","no","si","no","no",,"true",,,,,,,,,"false","""10""","""5""","""undefined""","si","false","si","no","si","no","no",,"no","no","no","no","no","si","si","""2""","si","no","no","no","si","si","si","si","no","no",,"""1""","""64""",,,"no","no","no","no","no","no","no","no","no","no",,"si","no",,,"""7""","""29""","mejor","igual","igual","ns","igual","igual","true","""6""","""igual""","igual","mejor","mejor","igual","igual","mejor","igual","igual","igual","igual","igual","si","""3""","no",,"no",,,
